month,borough,communitydistrict,high_refuse_flag,refuse_lag1,refuse_lag12,paper_lag1,mgp_lag1,refuse_per_capita_2010
2022-11,Bronx,8,0,2334.1,3676.0611111111116,285.0,336.7,0.024033971945621294
2022-12,Bronx,8,0,2445.0,3717.6611111111106,298.0,351.8,0.024098848925106407
2023-01,Bronx,8,0,2451.6,2179.8,352.7,366.8,0.023417640640512726
2023-02,Bronx,8,0,2382.3,2146.7,315.5,381.8,0.01946604279914677
2023-03,Bronx,8,1,1980.3,2287.0,237.8,309.6,0.022627321072239536
2023-04,Bronx,8,0,2301.9,2221.1,282.4,338.4,0.021323883575311363
2023-05,Bronx,8,1,2169.3,2307.5,260.5,319.6,0.024670945926020586
2023-06,Bronx,8,1,2509.8,2371.5,293.9,356.9,0.023796089687509216
2023-07,Bronx,8,0,2420.8,2283.4,287.1,338.8,0.023326223078510976
2023-08,Bronx,8,1,2373.0,2365.6,289.9,342.6,0.02405952954360028
2023-09,Bronx,8,1,2447.6,2311.9,299.6,355.0,0.024392761301864723
2023-10,Bronx,8,1,2481.5,2334.1,314.7,342.7,0.02506315675654422
2023-11,Bronx,8,1,2549.7,2445.0,310.5,359.1,0.024446825451435648
2023-12,Bronx,8,0,2487.0,2451.6,309.3,350.7,0.02384523891439188
2024-01,Bronx,8,1,2425.8,2382.3,344.2,364.1,0.024070342373514464
2024-02,Bronx,8,0,2448.7,1980.3,327.1,404.0,0.020639726337104716
2024-03,Bronx,8,0,2099.7,2301.9,261.9,311.0,0.022280327530447945
2024-04,Bronx,8,1,2266.6,2169.3,283.8,332.4,0.02307752799048471
2024-05,Bronx,8,0,2347.7,2509.8,282.3,342.0,0.02433673118321849
2024-06,Bronx,8,0,2475.8,2420.8,303.3,355.2,0.023253482222724636
2024-07,Bronx,8,1,2365.6,2373.0,293.8,322.8,0.02431313955431481
2024-08,Bronx,8,0,2473.4,2447.6,296.9,360.5,0.023957299151684344
2024-09,Bronx,8,0,2437.2,2481.5,283.6,336.6,0.022614542273250042
2024-10,Bronx,8,0,2300.6,2549.7,265.3,318.6,0.023999567486803434
2024-11,Bronx,8,0,2441.5,2487.0,284.8,347.0,0.02344024928487875
2024-12,Bronx,8,1,2384.6,2425.8,268.7,311.8,0.02420009633248469
2025-01,Bronx,8,0,2461.9,2448.7,355.5,375.9,0.022479873391591552
2025-02,Bronx,8,0,2286.9,2099.7,292.2,355.1,0.01979239366564764
2025-03,Bronx,8,0,2013.5,2266.6,242.7,290.4,0.022448417886386646
2025-04,Bronx,8,0,2283.7,2347.7,261.7,317.1,0.02227639559229733
2025-05,Bronx,8,0,2266.2,2475.8,285.3,348.8,0.02382852817725177
2025-06,Bronx,8,0,2424.1,2365.6,300.9,343.9,0.022883880036567026
2025-07,Bronx,8,0,2328.0,2473.4,281.4,319.5,0.023871779496908514
2025-08,Bronx,8,0,2428.5,2437.2,318.3,363.6,0.02235208540169663
2025-09,Bronx,8,0,2273.9,2300.6,277.6,321.0,0.023448113161179975
2025-10,Bronx,8,0,2385.4,2441.5,316.6,346.0,0.023230873578358614
2022-01,Bronx,9,0,3409.6,3518.18125,227.5,343.6,0.019788970272434966
2022-02,Bronx,9,1,3409.6,3166.3916666666664,227.5,343.6,0.019858617047208905
2022-03,Bronx,9,0,3421.6,3606.6229166666667,231.7,343.5,0.02186502455048811
2022-04,Bronx,9,0,3767.3,3522.277083333333,237.9,369.9,0.021886498972710073
2022-05,Bronx,9,0,3771.0,3792.5479166666664,234.0,355.4,0.02293584371263741
2022-06,Bronx,9,1,3951.8,3732.6062500000003,223.9,350.2,0.02348837479251065
2022-07,Bronx,9,0,4047.0,3750.3312499999997,252.1,393.8,0.02304147465437788
2022-08,Bronx,9,0,3970.0,3706.53125,255.7,376.8,0.02331135590662689
2022-09,Bronx,9,0,4016.5,3635.3375,219.7,365.3,0.022105305923458194
2022-10,Bronx,9,0,3808.7,3697.9395833333333,220.2,360.4,0.022229509338471717
2022-11,Bronx,9,1,3830.1,3676.0611111111116,219.1,341.5,0.022867357717443033
2022-12,Bronx,9,0,3940.0,3717.6611111111106,209.2,317.0,0.022051329673008394
2023-01,Bronx,9,0,3799.4,3409.6,279.0,401.0,0.02150866521956146
2023-02,Bronx,9,0,3705.9,3421.6,226.0,363.5,0.01832754878176183
2023-03,Bronx,9,0,3157.8,3767.3,177.8,298.0,0.02140013232887207
2023-04,Bronx,9,0,3687.2,3771.0,219.5,354.0,0.020898675550499717
2023-05,Bronx,9,0,3600.8,3951.8,201.7,344.9,0.02377682851803271
2023-06,Bronx,9,0,4096.7,4047.0,210.9,354.1,0.02252028462315291
2023-07,Bronx,9,0,3880.2,3970.0,224.4,376.1,0.02326608550302383
2023-08,Bronx,9,0,4008.7,4016.5,258.7,384.7,0.02319353677930098
2023-09,Bronx,9,1,3996.2,3808.7,239.0,383.7,0.022360097041172852
2023-10,Bronx,9,0,3852.6,3830.1,259.3,363.6,0.022829632381107152
2023-11,Bronx,9,0,3933.5,3940.0,227.8,353.1,0.022641586089217517
2023-12,Bronx,9,0,3901.1,3799.4,232.9,363.5,0.02241175173246352
2024-01,Bronx,9,1,3861.5,3705.9,280.5,372.0,0.022143031259794076
2024-02,Bronx,9,0,3815.2,3157.8,240.5,370.3,0.019370509234001555
2024-03,Bronx,9,0,3337.5,3687.2,209.3,317.1,0.021869087279016586
2024-04,Bronx,9,1,3768.0,3600.8,230.0,351.0,0.022477916168498764
2024-05,Bronx,9,1,3872.9,4096.7,210.7,347.8,0.02422140709700635
2024-06,Bronx,9,0,4173.3,3880.2,235.3,387.5,0.02305366283996332
2024-07,Bronx,9,1,3972.1,4008.7,231.2,370.0,0.02454236265075625
2024-08,Bronx,9,1,4228.6,3996.2,232.4,379.8,0.023864467376289916
2024-09,Bronx,9,0,4111.8,3852.6,226.4,393.7,0.021936412494631394
2024-10,Bronx,9,1,3779.6,3933.5,191.6,335.3,0.02307687843155463
2024-11,Bronx,9,0,3976.1,3901.1,205.0,352.1,0.022216160373306714
2024-12,Bronx,9,1,3827.8,3861.5,196.9,329.9,0.022790746265191703
2025-01,Bronx,9,0,3926.8,3815.2,258.6,386.2,0.02117726264959547
2025-02,Bronx,9,0,3648.8,3337.5,221.8,374.8,0.01845871687425275
2025-03,Bronx,9,1,3180.4,3768.0,187.3,304.2,0.021992129914450542
2025-04,Bronx,9,0,3789.2,3872.9,217.3,356.8,0.021555676792533864
2025-05,Bronx,9,0,3714.0,4173.3,226.4,351.1,0.022863875378704338
2025-06,Bronx,9,0,3939.4,3972.1,262.2,402.0,0.022858651870596294
2025-07,Bronx,9,0,3938.5,4228.6,227.5,367.8,0.023596907683200035
2025-08,Bronx,9,0,4065.7,4111.8,247.9,411.4,0.021945698731267917
2025-09,Bronx,9,0,3781.2,3779.6,218.9,376.6,0.02193815366400074
2025-10,Bronx,9,0,3779.9,3976.1,225.5,360.2,0.022183078155289093
2022-01,Bronx,10,0,2248.7,3518.18125,289.4,339.7,0.018678151372184197
2022-02,Bronx,10,1,2248.7,3166.3916666666664,289.4,339.7,0.019858462356302745
2022-03,Bronx,10,1,2390.8,3606.6229166666667,295.2,347.0,0.021654262741710412
2022-04,Bronx,10,0,2607.0,3522.277083333333,287.6,343.3,0.022501495115954548
2022-05,Bronx,10,0,2709.0,3792.5479166666664,292.0,346.0,0.02415692072562961
2022-06,Bronx,10,1,2908.3,3732.6062500000003,284.1,343.3,0.02462206791148914
2022-07,Bronx,10,0,2964.3,3750.3312499999997,318.8,374.9,0.02358877666290119
2022-08,Bronx,10,0,2839.9,3706.53125,298.4,355.1,0.02319755465479434
2022-09,Bronx,10,0,2792.8,3635.3375,262.1,334.1,0.022735729948833806
2022-10,Bronx,10,0,2737.2,3697.9395833333333,276.7,343.1,0.022124393647418434
2022-11,Bronx,10,1,2663.6,3676.0611111111116,280.0,331.1,0.023190909694996344
2022-12,Bronx,10,0,2792.0,3717.6611111111106,255.7,312.9,0.021831184796331983
2023-01,Bronx,10,0,2628.3,2248.7,367.6,387.0,0.020586085454183004
2023-02,Bronx,10,0,2478.4,2390.8,301.5,341.3,0.017288524154428865
2023-03,Bronx,10,0,2081.4,2607.0,223.0,279.1,0.02064755133231444
2023-04,Bronx,10,0,2485.8,2709.0,279.7,319.0,0.021361884510598714
2023-05,Bronx,10,0,2571.8,2908.3,259.6,321.7,0.024396969898332115
2023-06,Bronx,10,0,2937.2,2964.3,271.5,341.6,0.023135258156688154
2023-07,Bronx,10,0,2785.3,2839.9,307.0,348.0,0.023543923184264737
2023-08,Bronx,10,0,2834.5,2792.8,282.9,352.3,0.023960894411588808
2023-09,Bronx,10,1,2884.7,2737.2,275.7,342.3,0.022750681108379293
2023-10,Bronx,10,1,2739.0,2663.6,285.9,347.0,0.02312778257691541
2023-11,Bronx,10,0,2784.4,2792.0,271.2,329.5,0.023007342680576783
2023-12,Bronx,10,1,2769.9,2628.3,267.9,327.3,0.022155126586484154
2024-01,Bronx,10,1,2667.3,2478.4,353.3,348.8,0.02115672137683567
2024-02,Bronx,10,0,2547.1,2081.4,289.0,336.7,0.018369160741577514
2024-03,Bronx,10,0,2211.5,2485.8,237.1,285.4,0.02109774735862848
2024-04,Bronx,10,1,2540.0,2571.8,270.7,322.9,0.022812146986510733
2024-05,Bronx,10,1,2746.4,2937.2,253.1,318.4,0.025073925177752674
2024-06,Bronx,10,0,3018.7,2785.3,282.4,355.2,0.023210013954415576
2024-07,Bronx,10,1,2794.3,2834.5,273.9,346.7,0.024778224466741976
2024-08,Bronx,10,1,2983.1,2884.7,278.9,334.8,0.02400657851020001
2024-09,Bronx,10,0,2890.2,2739.0,285.2,349.2,0.021407568609209917
2024-10,Bronx,10,0,2577.3,2784.4,260.5,301.5,0.02254717921456575
2024-11,Bronx,10,0,2714.5,2769.9,267.7,319.1,0.02134278025117948
2024-12,Bronx,10,0,2569.5,2667.3,276.4,314.3,0.022082032028706226
2025-01,Bronx,10,0,2658.5,2547.1,356.3,351.2,0.020537078875672802
2025-02,Bronx,10,0,2472.5,2211.5,293.7,336.9,0.017467938068974682
2025-03,Bronx,10,0,2103.0,2540.0,242.0,275.4,0.02082115090703701
2025-04,Bronx,10,0,2506.7,2746.4,270.6,309.2,0.020404179679712937
2025-05,Bronx,10,0,2456.5,3018.7,275.1,323.7,0.022592032693202205
2025-06,Bronx,10,0,2719.9,2794.3,321.8,373.4,0.021965745232241346
2025-07,Bronx,10,0,2644.5,2983.1,289.6,333.6,0.022972456641637315
2025-08,Bronx,10,0,2765.7,2890.2,292.7,369.8,0.020995581101734332
2025-09,Bronx,10,0,2527.7,2577.3,271.4,344.9,0.02095488072297163
2025-10,Bronx,10,0,2522.8,2714.5,260.8,329.8,0.021206558575320618
2022-01,Bronx,11,0,2936.3,3518.18125,300.8,328.7,0.025931715416136782
2022-02,Bronx,11,1,2936.3,3166.3916666666664,300.8,328.7,0.025329412180302387
2022-03,Bronx,11,1,2868.1,3606.6229166666667,298.8,325.1,0.028655327116009606
2022-04,Bronx,11,0,3244.7,3522.277083333333,304.4,348.3,0.027753638547407092
2022-05,Bronx,11,0,3142.6,3792.5479166666664,293.2,340.0,0.030030380104564082
2022-06,Bronx,11,1,3400.4,3732.6062500000003,287.3,343.3,0.03114225660590646
2022-07,Bronx,11,0,3526.3,3750.3312499999997,336.7,380.3,0.028114843860392823
2022-08,Bronx,11,0,3183.5,3706.53125,267.0,345.1,0.028839020771513353
2022-09,Bronx,11,1,3265.5,3635.3375,247.8,340.5,0.02896795958739579
2022-10,Bronx,11,0,3280.1,3697.9395833333333,283.2,345.1,0.02840628090999011
2022-11,Bronx,11,0,3216.5,3676.0611111111116,269.0,334.3,0.029322099759785218
2022-12,Bronx,11,0,3320.2,3717.6611111111106,251.7,308.1,0.028602338561537374
2023-01,Bronx,11,0,3238.7,2936.3,340.2,383.7,0.02714603645612548
2023-02,Bronx,11,0,3073.8,2868.1,293.5,345.5,0.022496290801186945
2023-03,Bronx,11,0,2547.3,3244.7,219.7,282.9,0.02634767556874382
2023-04,Bronx,11,0,2983.4,3142.6,281.8,326.1,0.025572276388300126
2023-05,Bronx,11,0,2895.6,3400.4,258.8,308.8,0.028781616504168432
2023-06,Bronx,11,0,3259.0,3526.3,283.1,333.0,0.02965327822523668
2023-07,Bronx,11,0,3357.7,3183.5,310.6,341.3,0.02914017238943055
2023-08,Bronx,11,0,3299.6,3265.5,275.1,339.8,0.029070404126042105
2023-09,Bronx,11,0,3291.7,3280.1,262.2,330.6,0.02768122085629504
2023-10,Bronx,11,1,3134.4,3216.5,271.2,321.5,0.029268228062738447
2023-11,Bronx,11,1,3314.1,3320.2,256.5,314.5,0.02942631058358061
2023-12,Bronx,11,0,3332.0,3238.7,259.3,315.8,0.028450438038716972
2024-01,Bronx,11,1,3221.5,3073.8,322.9,328.8,0.027429525222551928
2024-02,Bronx,11,0,3105.9,2547.3,286.9,323.9,0.024591988130563798
2024-03,Bronx,11,0,2784.6,2983.4,236.1,280.3,0.026658541754980922
2024-04,Bronx,11,1,3018.6,2895.6,269.1,296.0,0.028736576232867034
2024-05,Bronx,11,1,3253.9,3259.0,253.6,303.1,0.03141956337431115
2024-06,Bronx,11,0,3557.7,3357.7,270.9,330.3,0.029171965522113888
2024-07,Bronx,11,1,3303.2,3299.6,256.2,319.7,0.030995654938533276
2024-08,Bronx,11,1,3509.7,3291.7,281.8,330.7,0.03056644764730818
2024-09,Bronx,11,0,3461.1,3134.4,282.3,330.6,0.027916136781121946
2024-10,Bronx,11,0,3161.0,3314.1,262.6,296.3,0.02900946728839904
2024-11,Bronx,11,0,3284.8,3332.0,258.1,309.1,0.027274092129433377
2024-12,Bronx,11,1,3088.3,3221.5,253.6,291.9,0.028652677688286
2025-01,Bronx,11,0,3244.4,3105.9,331.7,330.1,0.026331779002402148
2025-02,Bronx,11,0,2981.6,2784.6,286.9,324.5,0.02298113607460788
2025-03,Bronx,11,0,2602.2,3018.6,240.5,260.7,0.027539918044369085
2025-04,Bronx,11,0,3118.4,3253.9,273.8,292.2,0.02637946870142716
2025-05,Bronx,11,0,2987.0,3557.7,265.9,310.9,0.02912869153596157
2025-06,Bronx,11,0,3298.3,3303.2,306.5,351.3,0.029023597569591636
2025-07,Bronx,11,0,3286.4,3509.7,281.1,314.3,0.029657693938109367
2025-08,Bronx,11,0,3358.2,3461.1,285.4,341.4,0.026492510950967926
2025-09,Bronx,11,0,2999.8,3161.0,259.4,316.6,0.02826232867034054
2025-10,Bronx,11,0,3200.2,3284.8,273.1,304.0,0.028049491309877064
2022-01,Bronx,12,0,3518.7,3518.18125,334.0,527.2,0.023097069789423934
2022-02,Bronx,12,1,3518.7,3166.3916666666664,334.0,527.2,0.023120044110696843
2022-03,Bronx,12,1,3522.2,3606.6229166666667,352.9,518.4,0.025882213936879693
2022-04,Bronx,12,0,3943.0,3522.277083333333,351.8,564.1,0.025725332143044687
2022-05,Bronx,12,0,3919.1,3792.5479166666664,336.9,557.7,0.028512445518038124
2022-06,Bronx,12,1,4343.7,3732.6062500000003,328.0,549.9,0.02925090584466733
2022-07,Bronx,12,0,4456.2,3750.3312499999997,399.1,634.5,0.027409678096938506
2022-08,Bronx,12,0,4175.7,3706.53125,338.1,580.6,0.027789739011710342
2022-09,Bronx,12,1,4233.6,3635.3375,326.5,586.1,0.026707320275166726
2022-10,Bronx,12,0,4068.7,3697.9395833333333,344.5,563.1,0.025894685711284986
2022-11,Bronx,12,0,3944.9,3676.0611111111116,315.8,528.2,0.026448038649372473
2022-12,Bronx,12,0,4029.2,3717.6611111111106,314.0,510.8,0.025883526755238143
2023-01,Bronx,12,0,3943.2,3518.7,387.1,587.8,0.024509662343118205
2023-02,Bronx,12,0,3733.9,3522.2,353.5,558.8,0.020377566559890776
2023-03,Bronx,12,0,3104.4,3943.0,254.0,453.9,0.024433518878327995
2023-04,Bronx,12,0,3722.3,3919.1,300.1,535.4,0.02369965341595337
2023-05,Bronx,12,0,3610.5,4343.7,272.5,500.5,0.02843498923488946
2023-06,Bronx,12,0,4331.9,4456.2,300.5,574.8,0.027241637347056664
2023-07,Bronx,12,0,4150.1,4175.7,304.1,576.3,0.027772015963871237
2023-08,Bronx,12,0,4230.9,4233.6,335.9,583.9,0.02824003570865935
2023-09,Bronx,12,0,4302.2,4068.7,334.5,575.8,0.026588510213726827
2023-10,Bronx,12,1,4050.6,3944.9,339.4,576.4,0.02712282728561676
2023-11,Bronx,12,1,4132.0,4029.2,320.4,553.6,0.02662395630940503
2023-12,Bronx,12,1,4056.0,3943.2,317.7,556.0,0.02644016173922176
2024-01,Bronx,12,1,4028.0,3733.9,378.2,574.3,0.025515937614871604
2024-02,Bronx,12,0,3887.2,3104.4,341.7,579.8,0.022354014598540146
2024-03,Bronx,12,0,3405.5,3722.3,269.3,490.3,0.024916636034238302
2024-04,Bronx,12,1,3795.9,3610.5,310.1,539.8,0.026555033345586305
2024-05,Bronx,12,1,4045.5,4331.9,287.2,552.0,0.03007010450034133
2024-06,Bronx,12,0,4581.0,4150.1,326.7,596.0,0.028162579425510682
2024-07,Bronx,12,1,4290.4,4230.9,308.3,565.0,0.030341857900540878
2024-08,Bronx,12,1,4622.4,4302.2,301.9,617.0,0.02924696738959198
2024-09,Bronx,12,0,4455.6,4050.6,295.0,600.2,0.02644213096675944
2024-10,Bronx,12,0,4028.3,4132.0,258.4,528.6,0.026710602321062857
2024-11,Bronx,12,0,4069.2,4056.0,287.9,538.9,0.024805702882949116
2024-12,Bronx,12,0,3779.0,4028.0,274.0,505.4,0.02612311610565562
2025-01,Bronx,12,0,3979.7,3887.2,357.1,586.2,0.023451530746205953
2025-02,Bronx,12,0,3572.7,3405.5,309.0,554.1,0.020902693903271544
2025-03,Bronx,12,0,3184.4,3795.9,249.9,455.6,0.024894974531323846
2025-04,Bronx,12,0,3792.6,4045.5,290.2,518.8,0.0241985243921651
2025-05,Bronx,12,0,3686.5,4581.0,305.3,544.7,0.02598789581473507
2025-06,Bronx,12,0,3959.1,4290.4,346.5,580.3,0.025527096570918447
2025-07,Bronx,12,0,3888.9,4622.4,321.2,542.3,0.026837945701832695
2025-08,Bronx,12,0,4088.6,4455.6,344.5,608.3,0.02440923173869663
2025-09,Bronx,12,0,3718.6,4028.3,316.8,549.1,0.02520939452817308
2025-10,Bronx,12,0,3840.5,4069.2,317.3,537.1,0.02493895394633199
2022-01,Brooklyn,1,0,5395.0,4277.275,714.3,482.0,0.03117001669719152
2022-02,Brooklyn,1,1,5395.0,3925.290277777778,714.3,482.0,0.0326808525389553
2022-03,Brooklyn,1,0,5656.5,4479.218055555556,734.6,469.2,0.03729597938561268
2022-04,Brooklyn,1,0,6455.3,4554.901388888889,735.5,530.2,0.039336041090112836
2022-05,Brooklyn,1,0,6808.4,4675.734722222222,786.5,482.6,0.03435403823599083
2022-06,Brooklyn,1,1,5946.1,4617.523611111112,690.5,457.8,0.036162996943662866
2022-07,Brooklyn,1,0,6259.2,4394.936111111111,756.1,510.9,0.02741574851371885
2022-08,Brooklyn,1,0,4745.2,4369.022222222222,573.6,420.7,0.027604097456133764
2022-09,Brooklyn,1,0,4777.8,4536.543055555555,578.3,430.6,0.034344794116117704
2022-10,Brooklyn,1,0,5944.5,4600.104166666667,810.1,458.1,0.03488441961371134
2022-11,Brooklyn,1,1,6037.9,4498.003703703704,728.1,426.8,0.035006904202030245
2022-12,Brooklyn,1,1,6059.1,4529.637037037037,652.3,386.6,0.03571870143226082
2023-01,Brooklyn,1,0,6182.3,5395.0,879.3,492.2,0.03370983863233247
2023-02,Brooklyn,1,0,5834.6,5656.5,707.0,453.8,0.03029991391413368
2023-03,Brooklyn,1,1,5244.4,6455.3,581.1,396.3,0.03772063114228434
2023-04,Brooklyn,1,0,6528.8,6808.4,720.5,448.6,0.03559332805648158
2023-05,Brooklyn,1,0,6160.6,5946.1,702.8,396.8,0.035047347226475165
2023-06,Brooklyn,1,0,6066.1,6259.2,647.7,421.2,0.03302750703419747
2023-07,Brooklyn,1,0,5716.5,4745.2,661.7,448.7,0.026936787552792593
2023-08,Brooklyn,1,1,4662.3,4777.8,554.7,412.8,0.029158265109802812
2023-09,Brooklyn,1,0,5046.8,5944.5,602.3,445.3,0.0349999711121254
2023-10,Brooklyn,1,1,6057.9,6037.9,769.6,420.7,0.03570425749495907
2023-11,Brooklyn,1,0,6179.8,6059.1,678.7,414.1,0.033759525776650506
2023-12,Brooklyn,1,0,5843.2,6182.3,671.8,427.8,0.033778014016396754
2024-01,Brooklyn,1,1,5846.4,5834.6,788.5,420.7,0.03383058994817515
2024-02,Brooklyn,1,0,5855.5,5244.4,715.6,444.2,0.030871893831283255
2024-03,Brooklyn,1,0,5343.4,6528.8,641.9,417.7,0.03443145773992824
2024-04,Brooklyn,1,1,5959.5,6160.6,684.9,405.1,0.03993228682192936
2024-05,Brooklyn,1,0,6911.6,6066.1,705.8,412.3,0.03528653882819226
2024-06,Brooklyn,1,0,6107.5,5716.5,728.4,454.6,0.03369423918004656
2024-07,Brooklyn,1,0,5831.9,4662.3,649.9,411.3,0.02726842035324093
2024-08,Brooklyn,1,0,4719.7,5046.8,593.6,417.7,0.028198609915474078
2024-09,Brooklyn,1,0,4880.7,6057.9,664.8,428.3,0.032453216087079614
2024-10,Brooklyn,1,0,5617.1,6179.8,707.1,379.5,0.03504214740904653
2024-11,Brooklyn,1,0,6065.2,5843.2,704.5,443.0,0.0338219235857941
2024-12,Brooklyn,1,0,5854.0,5846.4,655.6,377.9,0.03427199667211684
2025-01,Brooklyn,1,0,5931.9,5855.5,817.3,436.2,0.03286631269390986
2025-02,Brooklyn,1,0,5688.6,5343.4,760.3,469.5,0.030001213290733346
2025-03,Brooklyn,1,0,5192.7,5959.5,634.2,391.1,0.03553150800483005
2025-04,Brooklyn,1,0,6149.9,6911.6,704.7,406.7,0.039227422681603626
2025-05,Brooklyn,1,1,6789.6,6107.5,747.2,438.4,0.035305027067938505
2025-06,Brooklyn,1,0,6110.7,5831.9,794.0,476.5,0.03292004414067239
2025-07,Brooklyn,1,1,5697.9,4719.7,647.0,423.3,0.027828267363057033
2025-08,Brooklyn,1,0,4816.6,4880.7,650.1,481.3,0.026753060670314244
2025-09,Brooklyn,1,1,4630.5,5617.1,623.2,423.3,0.03565052604819653
2025-10,Brooklyn,1,0,6170.5,6065.2,760.8,425.4,0.034420480347578906
2022-01,Brooklyn,2,0,2352.0,4277.275,519.6,406.8,0.023610427939006393
2022-02,Brooklyn,2,0,2352.0,3925.290277777778,519.6,406.8,0.024625314956282562
2022-03,Brooklyn,2,0,2453.1,4479.218055555556,506.0,403.8,0.026834777196663218
2022-04,Brooklyn,2,0,2673.2,4554.901388888889,530.2,412.6,0.026167220454340123
2022-05,Brooklyn,2,0,2606.7,4675.734722222222,527.6,406.1,0.026964273166226647
2022-06,Brooklyn,2,1,2686.1,4617.523611111112,519.5,388.3,0.028726020659124447
2022-07,Brooklyn,2,0,2861.6,4394.936111111111,563.0,428.1,0.02601563990082014
2022-08,Brooklyn,2,0,2591.6,4369.022222222222,485.8,371.2,0.027135930614252585
2022-09,Brooklyn,2,0,2703.2,4536.543055555555,503.7,384.7,0.027243341999859463
2022-10,Brooklyn,2,0,2713.9,4600.104166666667,569.9,384.2,0.027604726100966703
2022-11,Brooklyn,2,0,2749.9,4498.003703703704,548.8,389.4,0.028151821476254054
2022-12,Brooklyn,2,0,2804.4,4529.637037037037,520.2,395.3,0.0274149994478854
2023-01,Brooklyn,2,0,2731.0,2352.0,632.5,426.1,0.027032534607546906
2023-02,Brooklyn,2,0,2692.9,2453.1,544.6,399.4,0.02382123533131895
2023-03,Brooklyn,2,0,2373.0,2673.2,441.3,354.7,0.026871919451499242
2023-04,Brooklyn,2,0,2676.9,2606.7,514.0,407.1,0.025441440717949747
2023-05,Brooklyn,2,0,2534.4,2686.1,468.5,375.3,0.028779224429565237
2023-06,Brooklyn,2,0,2866.9,2861.6,519.3,414.8,0.027882791089874216
2023-07,Brooklyn,2,0,2777.6,2591.6,517.9,400.2,0.026265597237419315
2023-08,Brooklyn,2,0,2616.5,2703.2,479.6,372.1,0.027587660740636635
2023-09,Brooklyn,2,0,2748.2,2713.9,488.1,387.3,0.027936998705040305
2023-10,Brooklyn,2,0,2783.0,2749.9,587.7,393.6,0.029240993003202265
2023-11,Brooklyn,2,0,2912.9,2804.4,533.3,389.7,0.027848660369214087
2023-12,Brooklyn,2,0,2774.2,2731.0,532.0,399.9,0.028143790718451668
2024-01,Brooklyn,2,0,2803.6,2692.9,613.1,411.7,0.027223265105353504
2024-02,Brooklyn,2,1,2711.9,2373.0,558.7,414.4,0.02524569099651666
2024-03,Brooklyn,2,0,2514.9,2676.9,465.8,358.4,0.026880954054026924
2024-04,Brooklyn,2,1,2677.8,2534.4,501.6,385.6,0.02771816055492536
2024-05,Brooklyn,2,1,2761.2,2866.9,484.7,375.2,0.030087234106628384
2024-06,Brooklyn,2,0,2997.2,2777.6,532.5,403.8,0.028308421253400523
2024-07,Brooklyn,2,0,2820.0,2616.5,510.5,370.9,0.02852926709296606
2024-08,Brooklyn,2,1,2842.0,2748.2,500.5,363.8,0.02830039049559814
2024-09,Brooklyn,2,0,2819.2,2783.0,499.8,370.2,0.02697330776875433
2024-10,Brooklyn,2,0,2687.0,2912.9,528.8,356.2,0.029282150636939477
2024-11,Brooklyn,2,1,2917.0,2774.2,543.9,379.7,0.028583474708132148
2024-12,Brooklyn,2,1,2847.4,2803.6,522.4,374.6,0.028352590421313634
2025-01,Brooklyn,2,1,2824.4,2711.9,621.3,394.5,0.027636849132176233
2025-02,Brooklyn,2,0,2753.1,2514.9,576.7,417.5,0.024672495658371565
2025-03,Brooklyn,2,1,2457.8,2677.8,477.4,342.1,0.02759167611953783
2025-04,Brooklyn,2,0,2748.6,2761.2,525.7,368.8,0.027626810684923255
2025-05,Brooklyn,2,0,2752.1,2997.2,525.3,389.6,0.030012949596956346
2025-06,Brooklyn,2,0,2989.8,2820.0,582.7,418.1,0.02853930554021904
2025-07,Brooklyn,2,1,2843.0,2842.0,540.0,372.5,0.028995051045504282
2025-08,Brooklyn,2,0,2888.4,2819.2,541.4,387.8,0.027632833753275042
2025-09,Brooklyn,2,1,2752.7,2687.0,527.6,367.6,0.02942770812210767
2025-10,Brooklyn,2,1,2931.5,2917.0,595.0,363.8,0.0295110272343074
2022-01,Brooklyn,3,0,4043.3,4277.275,441.4,362.5,0.026429388502140733
2022-02,Brooklyn,3,1,4043.3,3925.290277777778,441.4,362.5,0.027780501356342125
2022-03,Brooklyn,3,1,4250.0,4479.218055555556,436.8,364.5,0.02984410236297676
2022-04,Brooklyn,3,0,4565.7,4554.901388888889,523.3,407.1,0.030937673628133478
2022-05,Brooklyn,3,0,4733.0,4675.734722222222,490.1,357.3,0.0295656436905579
2022-06,Brooklyn,3,1,4523.1,4617.523611111112,481.7,371.2,0.03233715723763768
2022-07,Brooklyn,3,0,4947.1,4394.936111111111,498.0,415.4,0.027023564401738732
2022-08,Brooklyn,3,1,4134.2,4369.022222222222,366.5,335.8,0.028255057685393995
2022-09,Brooklyn,3,0,4322.6,4536.543055555555,400.7,368.8,0.02993757557930516
2022-10,Brooklyn,3,1,4580.0,4600.104166666667,503.7,338.3,0.02948262901591659
2022-11,Brooklyn,3,1,4510.4,4498.003703703704,446.7,318.4,0.0303363074811256
2022-12,Brooklyn,3,1,4641.0,4529.637037037037,463.2,324.4,0.030104258587443214
2023-01,Brooklyn,3,1,4605.5,4043.3,525.6,345.4,0.02906886296042096
2023-02,Brooklyn,3,0,4447.1,4250.0,491.1,345.0,0.024737719384253357
2023-03,Brooklyn,3,0,3784.5,4565.7,413.1,272.8,0.02966173154230807
2023-04,Brooklyn,3,0,4537.8,4733.0,487.4,331.0,0.0278811648200804
